"","id","uri","product_page","type"
"616",616,"/peoplepopulationandcommunity/wellbeing/articles/humancapitalestimates/latest","/peoplepopulationandcommunity/wellbeing","article"
"617",617,"/peoplepopulationandcommunity/wellbeing/articles/measuringnationalwellbeing/latest","/peoplepopulationandcommunity/wellbeing","article"
"618",618,"/peoplepopulationandcommunity/wellbeing/articles/sustainabledevelopmentindicators/latest","/peoplepopulationandcommunity/wellbeing","article"
"619",619,"/businessindustryandtrade/business/businessinnovation/articles/londonanalysis/2015-02-13/2015-02-13","/businessindustryandtrade/business/businessinnovation","article"
"620",620,"/economy/economicoutputandproductivity/output/articles/cityregionsarticle/latest","/economy/economicoutputandproductivity/output","article"
"621",621,"/economy/economicoutputandproductivity/output/articles/volumeindexofcapitalservices/latest","/economy/economicoutputandproductivity/output","article"
"622",622,"/economy/economicoutputandproductivity/productivitymeasures/articles/multifactorproductivityestimates/latest","/economy/economicoutputandproductivity/productivitymeasures","article"
"623",623,"/economy/economicoutputandproductivity/publicservicesproductivity/articles/publicservicesproductivityestimatestotalpublicservices/latest","/economy/economicoutputandproductivity/publicservicesproductivity","article"
"624",624,"/peoplepopulationandcommunity/educationandchildcare/articles/publicserviceproductivityestimates/latest","/economy/economicoutputandproductivity/publicservicesproductivity","article"
"625",625,"/economy/economicoutputandproductivity/publicservicesproductivity/articles/publicservicesproductivityestimatestotalpublicservices/latest","/economy/economicoutputandproductivity/publicservicesproductivity","article"
"626",626,"/economy/regionalaccounts/grossdisposablehouseholdincome/articles/supportingdevolutiondevelopmentsinregionalandlocalstatistics/latest","/economy/governmentpublicsectorandtaxes/publicsectorfinance","article"
"627",627,"/economy/nationalaccounts/uksectoraccounts/articles/nationalaccountsarticles/latest","/economy/governmentpublicsectorandtaxes/publicsectorfinance","article"
"628",628,"/economy/nationalaccounts/uksectoraccounts/articles/nationalaccountsarticles/latest","/economy/nationalaccounts/balanceofpayments","article"
"629",629,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/articles/expenditureonhealthcareintheuk/latest","/economy/nationalaccounts/satelliteaccounts","article"
"630",630,"/economy/nationalaccounts/uksectoraccounts/articles/nationalaccountsarticles/latest","/economy/nationalaccounts/uksectoraccounts","article"
"631",631,"/economy/nationalaccounts/uksectoraccounts/articles/quarterlysectoraccounts/latest","/economy/nationalaccounts/uksectoraccounts","article"
"632",632,"/economy/regionalaccounts/grossdisposablehouseholdincome/articles/regionaleconomicanalysis/latest","/economy/regionalaccounts/grossdisposablehouseholdincome","article"
"633",633,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/articles/averageweeklyearningsbonuspaymentsingreatbritain/latest","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","article"
"634",634,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/articles/changesinrealearningsintheukandlondon/latest","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","article"
"635",635,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/articles/contractswithnoguaranteedhours/latest","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","article"
"636",636,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/articles/publicandprivatesectorearnings/latest","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","article"
"637",637,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/articles/understandingaverageearningsforthecontinuouslyemployed/latest","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","article"
"638",638,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/articles/graduatesintheuklabourmarket/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"639",639,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/articles/labourmarketflows/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"640",640,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/articles/povertyandemploymenttransitionsintheukandeu/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"641",641,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/articles/qualificationsandlabourmarketparticipationinenglandandwales/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"642",642,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/articles/reconciliationofestimatesofjobs/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"643",643,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/articles/singlemonthlabourforcesurveyestimates/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"644",644,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/articles/womeninthelabourmarket/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"645",645,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/articles/workersaged65andoverinthe2011census/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"646",646,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/compendium/participationratesintheuklabourmarket/latest","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","article"
"647",647,"/employmentandlabourmarket/peopleinwork/labourproductivity/articles/sicknessabsenceinthelabourmarket/latest","/employmentandlabourmarket/peopleinwork/labourproductivity","article"
"648",648,"/employmentandlabourmarket/peopleinwork/labourproductivity/articles/subregionalproductivity/latest","/employmentandlabourmarket/peopleinwork/labourproductivity","article"
"649",649,"/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions/articles/labourdisputes/latest","/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions","article"
"650",650,"/employmentandlabourmarket/peopleinwork/workplacepensions/articles/contractingoutofprivatesectordefinedbenefitpensionschemes/latest","/employmentandlabourmarket/peopleinwork/workplacepensions","article"
"651",651,"/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing/articles/changesintheolderresidentcarehomepopulationbetween2001and2011/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing","article"
"652",652,"/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing/articles/whatdoesthe2011censustellusaboutolderpeople/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing","article"
"653",653,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/articles/mortalityintheunitedkingdom/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","article"
"654",654,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/articles/mortalityinenglandandwales/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","article"
"655",655,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/articles/2011censusanalysisdothedemographicandsocioeconomiccharacteristicsofthoselivingaloneinenglandandwalesdifferfromthegeneralpopulation/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","article"
"656",656,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/articles/2011censusanalysishowdolivingarrangementsfamilytypeandfamilysizevaryinenglandandwales/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","article"
"657",657,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/articles/dependentchildrenusuallyresidentinenglandandwaleswithaparentalsecondaddress2011/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","article"
"658",658,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/articles/familiesandhouseholdsinenglandandwales/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","article"
"659",659,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/articles/generalhealthinovercrowdedandunderoccupiedhouseholdsinenglandandwales/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","article"
"660",660,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/articles/householdsandhouseholdcompositioninenglandandwales/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","article"
"661",661,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/articles/howhavelivingarrangementsandmaritalstatusinenglandandwaleschangedsince2001/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","article"
"662",662,"/peoplepopulationandcommunity/birthsdeathsandmarriages/families/articles/howpeoplearelivinginenglandandwales/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/families","article"
"663",663,"/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies/articles/disabilityfreelifeexpectancyatbirthandatages50and65byclinicalcommissioninggroupsengland/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies","article"
"664",664,"/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies/articles/healthylifeexpectancyatbirthandatage65clinicalcommissioninggroups/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/lifeexpectancies","article"
"665",665,"/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships/articles/whatdoesthe2011censustellusaboutinterethnicrelationships/latest","/peoplepopulationandcommunity/birthsdeathsandmarriages/marriagecohabitationandcivilpartnerships","article"
"666",666,"/peoplepopulationandcommunity/culturalidentity/ethnicity/articles/2011censusanalysisethnicityandreligionofthenonukbornpopulationinenglandandwales/latest","/peoplepopulationandcommunity/culturalidentity/ethnicity","article"
"667",667,"/peoplepopulationandcommunity/culturalidentity/ethnicity/articles/ethnicityandnationalidentityinenglandandwales/latest","/peoplepopulationandcommunity/culturalidentity/ethnicity","article"
"668",668,"/peoplepopulationandcommunity/culturalidentity/ethnicity/articles/ethnicityandthelabourmarket2011censusenglandandwales/latest","/peoplepopulationandcommunity/culturalidentity/ethnicity","article"
"669",669,"/peoplepopulationandcommunity/culturalidentity/ethnicity/articles/whatdoesthe2011censustellusaboutthecharacteristicsofgypsyoririshtravellersinenglandandwales/latest","/peoplepopulationandcommunity/culturalidentity/ethnicity","article"
"670",670,"/peoplepopulationandcommunity/culturalidentity/language/articles/detailedanalysisenglishlanguageproficiencyinenglandandwales/latest","/peoplepopulationandcommunity/culturalidentity/language","article"
"671",671,"/peoplepopulationandcommunity/culturalidentity/language/articles/languageinenglandandwales/latest","/peoplepopulationandcommunity/culturalidentity/language","article"
"672",672,"/peoplepopulationandcommunity/culturalidentity/religion/articles/fullstorywhatdoesthecensustellusaboutreligionin2011/latest","/peoplepopulationandcommunity/culturalidentity/religion","article"
"673",673,"/peoplepopulationandcommunity/culturalidentity/religion/articles/religioninenglandandwales2011/latest","/peoplepopulationandcommunity/culturalidentity/religion","article"
"674",674,"/peoplepopulationandcommunity/healthandsocialcare/disability/articles/disabilityinenglandandwales/latest","/peoplepopulationandcommunity/healthandsocialcare/disability","article"
"675",675,"/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/compendium/opinionsandlifestylesurvey/latest","/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies","article"
"676",676,"/peoplepopulationandcommunity/healthandsocialcare/healthandwellbeing/articles/fullstorythegendergapinunpaidcareprovisionisthereanimpactonhealthandeconomicposition/latest","/peoplepopulationandcommunity/healthandsocialcare/healthandwellbeing","article"
"677",677,"/peoplepopulationandcommunity/healthandsocialcare/healthandwellbeing/articles/generalhealthinenglandandwales/latest","/peoplepopulationandcommunity/healthandsocialcare/healthandwellbeing","article"
"678",678,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/articles/2011censusanalysisunpaidcareinenglandandwales2011andcomparisonwith2001/latest","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","article"
"679",679,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/articles/expenditureonhealthcareintheuk/latest","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","article"
"680",680,"/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem/articles/publicserviceproductivityestimateshealthcare/latest","/peoplepopulationandcommunity/healthandsocialcare/healthcaresystem","article"
"681",681,"/peoplepopulationandcommunity/personalandhouseholdfinances/debt/articles/wealthingreatbritainwave3/latest","/peoplepopulationandcommunity/personalandhouseholdfinances/debt","article"
"682",682,"/peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/articles/measuringrealhouseholddisposableincome/latest","/peoplepopulationandcommunity/personalandhouseholdfinances/expenditure","article"
"683",683,"/peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/compendium/variationintheinflationexperienceofukhouseholds/latest","/peoplepopulationandcommunity/personalandhouseholdfinances/expenditure","article"
"684",684,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/earlyindicatorestimatesfromthewealthandassetssurvey/latest","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","article"
"685",685,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/financialcapabilityingreatbritain/latest","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","article"
"686",686,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/persistentpovertyintheukandeu/latest","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","article"
"687",687,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/compendium/familyspending/latest","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","article"
"688",688,"/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/compendium/generallifestylesurvey/latest","/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth","article"
"689",689,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/noteonthedifferencebetweennationalinsurancenumberregistrationsandtheestimateoflongterminternationalmigration/latest","/peoplepopulationandcommunity/populationandmigration/internationalmigration","article"
"690",690,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/2011censusanalysissocialandeconomiccharacteristicsbylengthofresidenceofmigrantpopulationsinenglandandwales/latest","/peoplepopulationandcommunity/populationandmigration/internationalmigration","article"
"691",691,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/immigrationpatternsofnonukbornpopulationsinenglandandwalesin2011/latest","/peoplepopulationandcommunity/populationandmigration/internationalmigration","article"
"692",692,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internalandinternationalmigrationfortheunitedkingdomintheyearpriortothe2011census/latest","/peoplepopulationandcommunity/populationandmigration/internationalmigration","article"
"693",693,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internationalmigrantsinenglandandwales/latest","/peoplepopulationandcommunity/populationandmigration/internationalmigration","article"
"694",694,"/peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/nonukbornshorttermresidentsinenglandandwales/latest","/peoplepopulationandcommunity/populationandmigration/internationalmigration","article"
"695",695,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/overviewoftheukpopulation/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"696",696,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/report2011censusunroundedpopulationandhouseholdestimatesforenglandandwales/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"697",697,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/outoftermpopulationofenglandandwalesanalternative2011censuspopulationbase/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"698",698,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/workplacepopulationanalysis/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"699",699,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/2011censusandthelabourforcesurvey/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"700",700,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/acomparisonofthe2011censusandthelabourforcesurveylfslabourmarketindicators/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"701",701,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/characteristicsofnationalparks/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"702",702,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/detailedcountryofbirthandnationalityanalysis/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"703",703,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/detailedcountryofbirthandnationalityanalysisfromthe2011censusofenglandandwales/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"704",704,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/economicandsocialcharacteristicsoftheresidentpopulationofenglandandwalesbynationalityandcountryofbirthin2011/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"705",705,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/frequentlyaskedquestions2011censusunroundedpopulationandhouseholdestimatesforenglandandwales/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"706",706,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/frequentlyaskedquestions2011censusunroundedpopulationandhouseholdestimatesforwales/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"707",707,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/report2011censusunroundedpopulationandhouseholdestimatesforwales/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"708",708,"/peoplepopulationandcommunity/populationandmigration/populationestimates/articles/theworkdaypopulationofenglandandwales/latest","/peoplepopulationandcommunity/populationandmigration/populationestimates","article"
"709",709,"/peoplepopulationandcommunity/populationandmigration/populationprojections/compendium/nationalpopulationprojections/latest","/peoplepopulationandcommunity/populationandmigration/populationprojections","article"
"710",710,"/peoplepopulationandcommunity/populationandmigration/populationprojections/articles/nationalpopulationprojections/latest","/peoplepopulationandcommunity/populationandmigration/populationprojections","article"
"711",711,"/peoplepopulationandcommunity/populationandmigration/populationprojections/compendium/nationalpopulationprojections/latest","/peoplepopulationandcommunity/populationandmigration/populationprojections","article"
"712",712,"/peoplepopulationandcommunity/populationandmigration/populationprojections/articles/subnationalpopulationprojectionsresearchreportonvariantprojections/latest","/peoplepopulationandcommunity/populationandmigration/populationprojections","article"
"713",713,"/peoplepopulationandcommunity/populationandmigration/populationprojections/compendium/subnationalpopulationprojectionssupplementaryanalysis/latest","/peoplepopulationandcommunity/populationandmigration/populationprojections","article"
